qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
- Matthew Gray Gubler  
- David Krumholtz  
- Felicity Huffman  
- Luke Wilson  
- Amanda Seyfried  
- Jon Doe  
- Emily Watson  
- Jason Alexander  
- Kevin Pollak  
- Jennifer Coolidge  
- Jon Stewart  
- Paul Dooley  
- John Ritter  
- Mary Tyler Moore  
- Shelley Duvall  
- Christopher Lloyd  
- Danny DeVito  
- Frank Langella  
- John Candy  
- Steve Martin  
- Robin Williams  
- Jim Carrey  
- Bill Murray  
- Eddie Murphy  
- Whoopi Goldberg  
- Dolly Parton  
- Bette Midler  
- Goldie Hawn  
- Jane Fonda  
- Barbra Streisand  
- Cher  
- Diana Ross  
- Aretha Franklin  
- Whitney Houston  
- Mariah Carey  
- Britney Spears  
- Jennifer Lopez  
- Shakira  
- Beyoncé  
- Taylor Swift  
- Lady Gaga  
- Katy Perry  
- Rihanna  
- Selena Gomez  
- Taylor Swift  
- Billie Eilish  
- Dua Lipa  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
- Olivia Rodrigo  
