qid,prompt,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
301,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when was the last time the crows were in the grand final
Answer: ",2014,2014,2017,0,0.0,0.17764920000081474,5.0302650075516076e-05,1.4769893802063228e-05,0.0,0.0,0.0
302,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who made the song we are the world
Answer: ","The song ""We Are the World"" was written by George Gershwin and Mike Kennedy.", song we are world was written by george gershwin and mike kennedy,recorded by the supergroup United Support of Artists (USA) for Africa,0,0.0909090909090909,0.28115489999981946,7.810633205488782e-05,2.2933627313621102e-05,0.0,0.0,0.0
303,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when was the biltmore house opened to the public
Answer: ",1890,1890,March 1930,0,0.0,0.2043665000001056,5.560523587295709e-05,1.632684217331122e-05,0.0,0.0,0.0
304,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who's the original singer of help me make it through the night
Answer: ","The original singer of ""Help Me Make It Through the Night"" was **Kurt Cobain**.", original singer of help me make it through night was kurt cobain,Kris Kristofferson,0,0.0,0.2773016999999527,8.070232264633755e-05,2.3695863603146737e-05,0.0,0.0,0.0
305,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where does the movie mothers day take place
Answer: ","The movie ""Mothers Day"" takes place in the United States.", movie mothers day takes place in united states,Atlanta,0,0.0,0.2973545999993803,8.28254634151596e-05,2.431926144869277e-05,0.0,0.0,0.0
306,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what episode does luffy get to fishman island
Answer: ",Episode 25,episode 25,Landing at the Fish-Man Island! Beautiful Mermaids!,0,0.0,0.30020360000162327,8.406680047648686e-05,2.468374356923402e-05,0.0,0.0,0.0
307,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who appoints the chair of the federal reserve system
Answer: ",The chair of the Federal Reserve System is appointed by the President of the United States., chair of federal reserve system is appointed by president of united states,President of the United States,0,0.5,0.36363800000071933,0.0001015672606226624,2.9822239005522445e-05,0.0,0.0,0.0
308,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who are the australia's got talent judges
Answer: ",The Australia's Got Talent judges include Chris Carter Mark Brooks and John Stewart., australias got talent judges include chris carter mark brooks and john stewart,Kelly Osbourne,0,0.0,0.3119810999996844,8.765793622500116e-05,2.573817496707733e-05,0.0,0.0,0.0
309,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: dry cold wind in south america that blows south west from the andes to the atlantic
Answer: ",Pampas wind.,pampas wind,"Garua, la garúa, or garoa",0,0.0,0.3006957000015973,8.429833489273018e-05,2.4751726841175016e-05,0.0,0.0,0.0
310,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: the main idea of limited government is that
Answer: ",The main idea of limited government is that government power should be restrained., main idea of limited government is that government power should be restrained,governmental power is restricted by law,0,0.2222222222222222,0.35252240000045276,9.85128388683995e-05,2.8925397887421333e-05,0.0,0.0,0.0
311,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who was the book of philippians written to
Answer: ",The Book of Philemon was written to the Christian prisoner Philemon a fellow believer and fellow worker in the ministry., book of philemon was written to christian prisoner philemon fellow believer and fellow worker in ministry,"to the church at Philippi, one of the earliest churches to be founded in Europe",0,0.20689655172413793,0.35115480000058596,9.841106907823521e-05,2.889551618157227e-05,0.0,0.0,0.0
312,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what kind of trees have heart shaped leaves
Answer: ",Heart-shaped leaves are found in certain types of trees including the American holly some species of maple and certain types of oaks.,heartshaped leaves are found in certain types of trees including american holly some species of maple and certain types of oaks,Eastern Redbud,0,0.0,0.3331521000000066,9.648711097246457e-05,2.833060246710214e-05,0.0,0.0,0.0
313,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where did the british empire control an entire continent
Answer: ",The British Empire controlled the continent of Africa., british empire controlled continent of africa,Australia,0,0.0,0.2901990999998816,8.11515363258748e-05,2.3827761988842894e-05,0.0,0.0,0.0
314,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where does the phrase good bye felicia come from
Answer: ","The phrase ""Good Bye Felicia"" is a slang expression used to express sorrow or farewell often in a humorous or informal context. It originated from the fictional character Felicia from the animated series *The Fairly Oddettes* where the character's name was used in a comedic manner. The phrase became popular among fans and internet users as a way to express nostalgia or sentimentality.", phrase good bye felicia is slang expression used to express sorrow or farewell often in humorous or informal context it originated from fictional character felicia from animated series fairly oddettes where characters name was used in comedic manner phrase became popular among fans and internet users as way to express nostalgia or sentimentality,came from a scene in the American stoner buddy crime comedy film Friday (1995),0,0.06153846153846154,0.5650629000010667,0.00016520300600393834,4.8507004119996155e-05,0.0,0.0,0.0
315,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what are the three fifty shades of grey books
Answer: ",The three Fifty Shades of Grey books are:  1. **Fifty Shades of Grey** (2011)  2. **Fifty Shades of Greed** (2012)  3. **Fifty Shades of Farce** (2013),3 fifty shades of farce 2013,Fifty Shades of Grey,0,0.6,0.4681994000002305,0.00013760344074975725,4.040320348175141e-05,0.0,0.0,0.0
316,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where is the tv series death in paradise filmed
Answer: ",The TV series *Death in Paradise* is filmed in various locations including the island of Bali Indonesia and other parts of the world., tv series death in paradise is filmed in various locations including island of bali indonesia and other parts of world,the French island of Guadeloupe in the Lesser Antilles,0,0.2222222222222222,0.41067130000010366,0.00011530668742039854,3.385641761040984e-05,0.0,0.0,0.0
317,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when do luke and lorelai get back together
Answer: ",Season 3 Episode 10.,season 3 episode 10,Say Goodbye to Daisy Miller,0,0.0,0.267358899998726,7.588600998384315e-05,2.2281695036763412e-05,0.0,0.0,0.0
318,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what features of muscle contraction can be determined from an emg (electromyogram)
Answer: ",The amplitude of the electromyogram (EMG) reflects the degree of muscle activation., amplitude of electromyogram emg reflects degree of muscle activation,electric potential generated,0,0.0,0.33960210000077495,9.575524946792813e-05,2.8115712860220717e-05,0.0,0.0,0.0
319,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the meaning of the word autumn
Answer: ",Autumn is the season that follows summer and precedes winter characterized by cooler temperatures falling leaves and the preparation of food for the colder months.,autumn is season that follows summer and precedes winter characterized by cooler temperatures falling leaves and preparation of food for colder months,connotations of the passing of the year,0,0.07407407407407407,0.37595169999985956,0.00010956811490366673,3.217145456133935e-05,0.0,0.0,0.0
320,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: how did the constellation bootes get its name
Answer: ",The constellation Boötes was named after the ancient Greek astronomer Boötes who is believed to have been a shepherd. The name reflects the constellation's association with the shepherd., constellation boötes was named after ancient greek astronomer boötes who is believed to have been shepherd name reflects constellations association with shepherd,"from the Greek Βοώτης, Boōtēs, meaning ""herdsman"" or ""plowman""",0,0.06666666666666667,0.3453257000001031,0.00010147659724942966,2.9795618372367446e-05,0.0,0.0,0.0
321,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who plays the dad in pretty in pink
Answer: ","Dwayne ""The Rock"" Johnson",dwayne rock johnson,Harry Dean Stanton,0,0.0,0.2299220000004425,6.467951413942492e-05,1.8991237113237758e-05,0.0,0.0,0.0
322,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the purpose of the bromophenol blue dye in the samples
Answer: ",To track the movement of molecules during electrophoresis.,to track movement of molecules during electrophoresis,as a pH indicator,0,0.0,0.3274166999999579,9.244184280992956e-05,2.7142828441840775e-05,0.0,0.0,0.0
323,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who plays zoey in i love you man
Answer: ",Morgan Freeman,morgan freeman,Rashida Jones,0,0.0,0.1769042999985686,4.773765794423975e-05,1.401675929870793e-05,0.0,0.0,0.0
324,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when was the mission san antonio de valero built
Answer: ",1856,1856,the 18th century,0,0.0,0.26776780000000144,7.498845905008804e-05,2.2018155601890613e-05,0.0,0.0,0.0
325,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when did the first battle of ypres end
Answer: ",April 19 1915,april 19 1915,22 November 1914,0,0.0,0.3496560000003228,9.801071408409943e-05,2.8777963711918405e-05,0.0,0.0,0.0
326,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when was the cat and mouse act introduced
Answer: ","The ""Cat and Mouse"" act was introduced in 1884.", cat and mouse act was introduced in 1884,1913,0,0.0,0.33760740000070655,9.43724571348817e-05,2.770969655931525e-05,0.0,0.0,0.0
327,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when did lord howe island became a world heritage site
Answer: ",20 December 2013,20 december 2013,in 1982,0,0.0,0.27908600000046135,7.853075628436968e-05,2.3058247006362116e-05,0.0,0.0,0.0
328,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when does the new saw 8 come out
Answer: ",April 20 2023,april 20 2023,"October 27, 2017",0,0.0,0.346421600001122,9.705273624768828e-05,2.8496681694225865e-05,0.0,0.0,0.0
329,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the main objective of criminal law
Answer: ",The main objective of criminal law is to deter punish and protect society by holding individuals accountable for unlawful behavior., main objective of criminal law is to deter punish and protect society by holding individuals accountable for unlawful behavior,"proscribes conduct perceived as threatening, harmful, or otherwise endangering to the property, health, safety, and moral welfare of people",0,0.16216216216216214,0.39353269999992335,0.00010996519353302375,3.228804502283328e-05,0.0,0.0,0.0
330,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where is hallmark channel home and family filmed
Answer: ","The Hallmark Channel's ""Home and Family"" is filmed at the Hallmark Entertainment Studios in Hollywood California.", hallmark channels home and family is filmed at hallmark entertainment studios in hollywood california,"Los Angeles, California",0,0.11764705882352941,0.2992066999995586,8.355781582552867e-05,2.4534295195634483e-05,0.0,0.0,0.0
331,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: death march to parallel world rhapsody ep 5
Answer: ","The death march in ""Rhapsody in Eight Trios"" episode 5 is a fictional event occurring in a parallel world.", death march in rhapsody in eight trios episode 5 is fictional event occurring in parallel world,The Crazy Princess That Started With a Death March,0,0.17391304347826086,0.3406562000000122,9.539401339836585e-05,2.8009646512286763e-05,0.0,0.0,0.0
332,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who did the assyrians conquer in 722 bce
Answer: ",The Assyrians conquered the Kingdom of Judah in 722 BCE., assyrians conquered kingdom of judah in 722 bce,"the ruling city of the Northern Kingdom of Israel, Samaria",0,0.25,0.29834959999971034,8.371953993799514e-05,2.4581780724980884e-05,0.0,0.0,0.0
333,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who missed the plane the day the music died
Answer: ",John F. Kennedy.,john f kennedy,Waylon Jennings,0,0.0,0.3080699000001914,8.645436723637158e-05,2.538478233033098e-05,0.0,0.0,0.0
334,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what dynasty completed the great wall of china
Answer: ",The Great Wall of China was completed during the **Qing Dynasty**., great wall of china was completed during qing dynasty,Qing,0,0.19999999999999998,0.3811682000014116,0.00010666426143074844,3.1318823390866855e-05,0.0,0.0,0.0
335,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what nfl team has the most expensive super bowl ring
Answer: ",The New England Patriots have the most expensive Super Bowl ring., new england patriots have most expensive super bowl ring,the New England Patriots,0,0.5,0.29485659999954805,8.241119280135571e-05,2.4197623066579432e-05,0.0,0.0,0.0
336,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when did the usa join world war one
Answer: ",1917,1917,April 1917,0,0.6666666666666666,0.29152800000156276,8.1633530401321e-05,2.39692853737317e-05,0.0,0.0,0.0
337,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: 5 cities with the highest population in europe
Answer: ",1. Paris France  2. Moscow Russia  3. London United Kingdom  4. Berlin Germany  5. Rome Italy,5 rome italy,Istanbul,0,0.0,0.45407169999998587,0.0001299503613462762,3.8156101790717645e-05,0.0,0.0,0.0
338,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what rights do eu citizens have under the privacy shield
Answer: ",EU citizens have the right to access their personal data object to its processing and request corrections or deletion of their data under the Privacy Shield agreement.,eu citizens have right to access their personal data object to its processing and request corrections or deletion of their data under privacy shield agreement,the benefits of the US Privacy Act,0,0.13333333333333333,0.30211509999935515,8.836995506305491e-05,2.5947238358515645e-05,0.0,0.0,0.0
339,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when did the battle of badr take place
Answer: ",The Battle of Badr took place in 624 CE., battle of badr took place in 624 ce,"13 March 624 CE (17 Ramadan, 2 AH in the Islamic calendar)",0,0.3157894736842105,0.25838280000061786,7.290785721100139e-05,2.14072480619985e-05,0.0,0.0,0.0
340,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where is the manifold absolute pressure sensor located
Answer: ",The manifold absolute pressure sensor is located in the engine compartment of a vehicle., manifold absolute pressure sensor is located in engine compartment of vehicle,internal combustion engine's electronic control system,0,0.0,0.34402940000109083,9.623950778769386e-05,2.8257901073862898e-05,0.0,0.0,0.0
341,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who is the supreme justice of the supreme court
Answer: ","The Supreme Court's Chief Justice is the ""Supreme Justice."" The title is awarded to the person who is elected as the Chief Justice and the individual who holds this position is the Supreme Justice of the Supreme Court.", supreme courts chief justice is supreme justice title is awarded to person who is elected as chief justice and individual who holds this position is supreme justice of supreme court,John Roberts,0,0.0,0.3743352000001323,0.00010753709967011284,3.1575106669828076e-05,0.0,0.0,0.0
342,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: the fellowship of the ring director's cut length
Answer: ",The Fellowship of the Ring Director's Cut is 2 hours and 20 minutes long., fellowship of ring directors cut is 2 hours and 20 minutes long,228 minutes,0,0.14285714285714285,0.394139100000757,0.00011110219765181486,3.262189284321336e-05,0.0,0.0,0.0
343,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who has the highest corporate taxes in the world
Answer: ",United States.,united states,Zambia,0,0.0,0.16812100000061037,4.7509432130421766e-05,1.3949747500563685e-05,0.0,0.0,0.0
344,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who won la liga in the last 10 years
Answer: ",Real Madrid Barcelona and Atlético Madrid won La Líiga in the last 10 years.,real madrid barcelona and atlético madrid won la líiga in last 10 years,Real Madrid,0,0.2666666666666667,0.3234337999983836,8.99831784478877e-05,2.6420913960839086e-05,0.0,0.0,0.0
345,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who sings my anaconda don't want none
Answer: ","The song ""My Anaconda Don't Want None"" is performed by **The Jacksons**.", song my anaconda dont want none is performed by jacksons,Sir Mix-a-Lot,0,0.0,0.2991689000009501,8.394963605028088e-05,2.464934168126502e-05,0.0,0.0,0.0
346,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the population of keystone heights florida
Answer: ",The population of Keystone Heights Florida is approximately 12 000., population of keystone heights florida is approximately 12000,"1,350",0,0.0,0.3365312999994785,9.389490364762043e-05,2.756947702254999e-05,0.0,0.0,0.0
347,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: the victim was asking for it is an example of a
Answer: ",interjection,interjection,Victim blaming,0,0.0,0.141978100000415,3.718292422403491e-05,1.0917672154741351e-05,0.0,0.0,0.0
348,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when was the last time the dodgers went to the world seris
Answer: ",2016,2016,2012,0,0.0,0.2762155000000348,7.731964353178928e-05,2.270263936519246e-05,0.0,0.0,0.0
349,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who won the super heavyweight gold medal at the 2000 olympics
Answer: ",Michael Phelps,michael phelps,Audley Harrison,0,0.0,0.2223573999999644,6.065061523095212e-05,1.7808269438014712e-05,0.0,0.0,0.0
350,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where can i get a state issued id
Answer: ",You can obtain a state-issued ID from your state government office such as a county courthouse driver's license department or public records office.,you can obtain stateissued id from your state government office such as county courthouse drivers license department or public records office,DMV,0,0.0,0.30269310000039695,8.728788689080931e-05,2.5629520863181553e-05,0.0,0.0,0.0
351,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where does cerebrospinal fluid flow to when it exits the cerebral aqueduct
Answer: ",The cerebrospinal fluid flows into the spinal cord through the cerebral aqueduct., cerebrospinal fluid flows into spinal cord through cerebral aqueduct,fourth ventricle,0,0.0,0.2645194000015181,7.387240637074939e-05,2.1690459555527375e-05,0.0,0.0,0.0
352,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who translated the play neel darpan into english
Answer: ",Raja Rammohan Roy,raja rammohan roy,Reverend J.Long,0,0.0,0.2659966000010172,7.56579116291623e-05,2.2214720663246233e-05,0.0,0.0,0.0
353,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who sang what i like about you originally
Answer: ","The original song ""What I Like About You"" was sung by **Sade**.", original song what i like about you was sung by sade,The Romantics,0,0.0,0.39562450000084937,0.00011227891549476471,3.296740143071861e-05,0.0,0.0,0.0
354,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: gestational sac and yolk sac but no baby at 7 weeks
Answer: ",The presence of a gestational sac and yolk sac without a baby at 7 weeks may indicate a potential fetal anomaly or a developmental issue. It is important to consult a healthcare provider for further evaluation and monitoring., presence of gestational sac and yolk sac without baby at 7 weeks may indicate potential fetal anomaly or developmental issue it is important to consult healthcare provider for further evaluation and monitoring,A blighted ovum or anembryonic gestation (anembryonic pregnancy),0,0.05128205128205128,0.41395339999871794,0.00012022182902458364,3.5299604388977825e-05,0.0,0.0,0.0
355,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when did the ship hector arrived in pictou
Answer: ",April 12 1917,april 12 1917,1773,0,0.0,0.3845457000006718,0.0001065257046612145,3.127814027042487e-05,0.0,0.0,0.0
356,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who played gareth in four weddings and a funeral
Answer: ",Tom Hardy,tom hardy,Simon Callow,0,0.0,0.13577609999993,3.857462379993528e-05,1.1326303805550339e-05,0.0,0.0,0.0
357,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: in which city are the wimbledon game held
Answer: ",Wimbledon games are held in London England.,wimbledon games are held in london england,"Wimbledon, London",0,0.4444444444444445,0.3687079999999696,0.00010342602426686785,3.0368010283712278e-05,0.0,0.0,0.0
358,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who played the first phantom of the opera
Answer: ",Stephen Thompson,stephen thompson,Michael Crawford,0,0.0,0.14143669999975828,3.886343964506331e-05,1.1411106084445988e-05,0.0,0.0,0.0
359,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who played caesar in planet of the apes war
Answer: ",Tom Hardy,tom hardy,Andy Serkis,0,0.0,0.2175716999990982,5.920978051406561e-05,1.738521069811151e-05,0.0,0.0,0.0
360,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where does the last name hidalgo come from
Answer: ",The last name Hidalgo originates from Spain and is common in the Spanish-speaking world. It is a common surname and can be traced back to the Spanish nobility or regional populations., last name hidalgo originates from spain and is common in spanishspeaking world it is common surname and can be traced back to spanish nobility or regional populations,Spanish,0,0.07142857142857142,0.495766599999115,0.00014131549918394666,4.1493140269927046e-05,0.0,0.0,0.0
361,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when was the canadian pacific railway started and finished
Answer: ",The Canadian Pacific Railway was started in 1881 and finished in 1901., canadian pacific railway was started in 1881 and finished in 1901,between 1881 and 1885,0,0.26666666666666666,0.267898599999171,7.494265621523433e-05,2.2004706946489614e-05,0.0,0.0,0.0
362,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: the german princes who chose the holy roman empire were called
Answer: ",The German princes who chose the Holy Roman Empire were called **Habsburgs**., german princes who chose holy roman empire were called habsburgs,the Prince-Electors,0,0.0,0.3276872000005824,9.160405970921956e-05,2.6896838073379596e-05,0.0,0.0,0.0
363,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when was the wheel introduced to north america
Answer: ",circa 10 000 years ago,circa 10000 years ago,about 1500 BC,0,0.0,0.34296549999999115,9.60656062023875e-05,2.8206839987754524e-05,0.0,0.0,0.0
364,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who played the dad in a christmas story
Answer: ",Peter Boyle,peter boyle,Darren McGavin,0,0.0,0.2245612999995501,6.250058870970124e-05,1.8351459742635608e-05,0.0,0.0,0.0
365,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where was the first sonic drive in located
Answer: ",The first Sonic Drive was located in the United States., first sonic drive was located in united states,"Woodward, Oklahoma",0,0.0,0.24891820000084408,6.834699306773805e-05,2.0068084440588712e-05,0.0,0.0,0.0
366,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: which is the tallest building in the world 2018
Answer: ",The tallest building in the world in 2018 was the Burj Khalifa in Dubai United Arab Emirates., tallest building in world in 2018 was burj khalifa in dubai united arab emirates,Burj Khalifa in Dubai,0,0.4444444444444445,0.39316499999949883,0.0001122927865947368,3.297147427127866e-05,0.0,0.0,0.0
367,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: an story of country folk slogan used to describe the archers
Answer: ","The slogan is ""Country folk the archers.""", slogan is country folk archers,an everyday story of country folk,0,0.4000000000000001,0.2650277000011556,7.316181264033804e-05,2.1481814605036068e-05,0.0,0.0,0.0
368,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: when is the strictly come dancing results show recorded
Answer: ",The strictly come dancing results show was recorded on April 21 2015., strictly come dancing results show was recorded on april 21 2015,on the Saturday night directly after the live show,0,0.2222222222222222,0.3602319000001444,0.00010055638889619748,2.9525426252616163e-05,0.0,0.0,0.0
369,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what type of pasta goes in italian wedding soup
Answer: ",Pasta Aglio e Olio,pasta aglio e olio,"usually cavatelli, acini di pepe, pastina, orzo, etc.",0,0.0,0.26121669999884034,7.345777049204923e-05,2.156871392411963e-05,0.0,0.0,0.0
370,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who wrote old flames cant hold a candle to you
Answer: ",Eminem.,eminem,Patricia Rose Sebert,0,0.0,0.3405789000007644,9.57095561416987e-05,2.81022963588066e-05,0.0,0.0,0.0
371,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who plays the robot maid in richie rich
Answer: ",Morgan Freeman,morgan freeman,Brooke Wexler,0,0.0,0.18205200000011246,4.997684742809207e-05,1.4674231436449099e-05,0.0,0.0,0.0
372,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who plays harry's mom in harry potter
Answer: ",Miranda Bailey,miranda bailey,Geraldine Margaret Agnew-Somerville,0,0.0,0.26975689999926544,7.543484407674666e-05,2.214922343685917e-05,0.0,0.0,0.0
373,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where does a roadrunner live in the desert
Answer: ",The roadrunner lives in the desert typically in the southwestern United States., roadrunner lives in desert typically in southwestern united states,in the southwestern United States and Mexico,0,0.5333333333333333,0.3443551000000298,9.718831069647283e-05,2.853648914388935e-05,0.0,0.0,0.0
374,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who is written in the book of life
Answer: ",The book of life refers to the book of life in Christianity which contains the names of the saved individuals., book of life refers to book of life in christianity which contains names of saved individuals,every person who is destined for Heaven or the World to Come,0,0.07407407407407407,0.3437797999995382,9.679643161383221e-05,2.8421425376370888e-05,0.0,0.0,0.0
375,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who does luke skywalker fall in love with
Answer: ",Luke Skywalker falls in love with Leia Organa.,luke skywalker falls in love with leia organa,Mara Jade,0,0.0,0.29410470000038913,8.347790400670436e-05,2.4510831440230088e-05,0.0,0.0,0.0
376,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: five tools of security management to overcome computer crime
Answer: ",1. Firewalls  2. Antivirus Software  3. Access Controls  4. Monitoring Systems  5. Incident Response Plans,5 incident response plans,Pre-evaluation,0,0.0,0.3790310000003956,0.00010600026631918272,3.11238607543419e-05,0.0,0.0,0.0
377,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: how many episodes are there in ordeal by innocence
Answer: ",12,12,three,0,0.0,0.10894390000066778,3.0471315836591117e-05,8.947005739060178e-06,0.0,0.0,0.0
378,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where did dr seuss wrote his first book
Answer: ","Dr. Seuss wrote his first book ""Green Eggs and Ham "" in 1951.",dr seuss wrote his first book green eggs and ham in 1951,returning from an ocean voyage to Europe,0,0.0,0.37405740000031074,0.00010444790725251461,3.066805616903799e-05,0.0,0.0,0.0
379,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the snow on mars made of
Answer: ",The snow on Mars is made of water ice., snow on mars is made of water ice,water ice,0,0.4,0.27074399999946763,7.619937159843508e-05,2.237370445897512e-05,0.0,0.0,0.0
380,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: what is the first covenant in the old testament
Answer: ",The first covenant in the Old Testament is the Mosaic Covenant established between God and the Israelites through Moses., first covenant in old testament is mosaic covenant established between god and israelites through moses,the Noahic Covenant,0,0.11764705882352941,0.4010295000007318,0.00011207998248511355,3.290899060302143e-05,0.0,0.0,0.0
381,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who sings the theme song for living single
Answer: ","The theme song for ""Living Single"" is performed by **Katy Perry**.", theme song for living single is performed by katy perry,Queen Latifah,0,0.0,0.25588169999900856,7.161651117067479e-05,2.102808227552988e-05,0.0,0.0,0.0
382,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where did the term goody two shoes come from
Answer: ","The term ""Goody Two Shoes"" originated from a 19th-century American comedian named George Goody who was known for his humorous and often exaggerated portrayals of characters. The term was used to describe a person who was overly virtuous and lacked real-life skills or personality often in a comedic or satirical context.", term goody two shoes originated from 19thcentury american comedian named george goody who was known for his humorous and often exaggerated portrayals of characters term was used to describe person who was overly virtuous and lacked reallife skills or personality often in comedic or satirical context,The History of Little Goody Two-Shoes,0,0.0784313725490196,0.4789753000004566,0.00014164182859945974,4.158895730549837e-05,0.0,0.0,0.0
383,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: state the position of india in terms of population size
Answer: ",India is the most populous country in the world.,india is most populous country in world,the world's second most populous country,0,0.5,0.31921540000075765,9.054492997831347e-05,2.658585577672909e-05,0.0,0.0,0.0
384,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: who became a leader of the indian national congress
Answer: ",Jawaharlal Nehru,jawaharlal nehru,Mahatma Gandhi,0,0.0,0.28569600000082573,8.103567724922598e-05,2.3793743378381235e-05,0.0,0.0,0.0
385,"Answer the question. Provide concise, direct answers without excessive reasoning or repetition. Question: where is the tierra del fuego located on a map
Answer: ",Tierra del Fuego is located in the southern part of South America specifically in the southern coast of Chile.,tierra del fuego is located in southern part of south america specifically in southern coast of chile,the southernmost tip of the South American mainland,0,0.1739130434782609,0.3939836000008654,0.00011187633774776144,3.2849196315056e-05,0.0,0.0,0.0
