qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
1908,The Osireion is located at the rear of the Ramesseum temple which was built by Pharaoh Ramesses II.  Answer: Ramesses II,Ramesses II,Seti I,0,0.0,3.060618400108069,0.001124652486462273,0.0003302211268061846,0.07056059991009533,1.8871176658043015e-05,5.540966027452585e-06
1909,"The fourth episode of The Simpsons' seventh season ""Bart Sells His Soul "" explores themes of faith temptation and the consequences of doubting one's beliefs through Bart's experience of selling his soul and learning its value.","The fourth episode of The Simpsons' seventh season, ""Bart Sells His Soul,"" explores themes of faith, temptation, and the consequences of doubting one's beliefs through Bart's experience of selling his soul and learning its value.",spiritual,0,0.0,4.1147801000624895,0.001506333816944747,0.0004422906243176137,0.04405590007081628,1.166398391748468e-05,3.424785841533115e-06
1910,The Third Fitzwilliam Meetinghouse is located in Grafton County.,The Third Fitzwilliam Meetinghouse is located in Grafton County.,"Cheshire County, New Hampshire",0,0.16666666666666666,4.961645300034434,0.001817035959360141,0.0005335191707393167,0.05340450000949204,1.4231925077481517e-05,4.178786240441745e-06
1911,Silvia Navarro,Silvia Navarro,Silvia Navarro,1,1.0,10.644920299993828,0.0039006615239777272,0.0011453145387063201,0.06008159997873008,1.6137528963088244e-05,4.7383107779553215e-06
1912,March 2016,March 2016,January 2016,0,0.5,5.035880499985069,0.0018475855026352393,0.0005424891456650384,0.050357700092718005,1.3389249470654045e-05,3.931359331446966e-06
1913,The question asks for the nickname of an entertainer and comedic actor who played Roxie Hart. After reviewing the provided context none of the actors mentioned have a nickname listed. Therefore based on the given information there is no available answer.  Answer: There is no nickname provided in the context for an entertainer or comedic actor who played Roxie Hart.,There is no nickname provided in the context for an entertainer or comedic actor who played Roxie Hart.,The King of Chutzpah,0,0.0,42.037943000206724,0.015463323916090345,0.004540350294163218,0.021650400012731552,5.6389083581355705e-06,1.6556996000051122e-06
1914,The Battle of Stones River occurred in 1862–1863 while the Battle of Saipan took place in 1944. Therefore Stones River happened before Saipan.  Answer: Yes the Battle of Stones River occurred before the Battle of Saipan.,"Yes, the Battle of Stones River occurred before the Battle of Saipan.",yes,0,0.0,5.300328599987552,0.0019388450658829937,0.0005692848324840927,0.025256299879401922,6.656747233749785e-06,1.9545580513563784e-06
1915,Oil price volatility is a key risk to Norway's financial reserve.,Oil price volatility is a key risk to Norway's financial reserve.,terrorist activity,0,0.0,3.1509414000902325,0.0011526116043769825,0.00033843049950880923,0.018534200033172965,4.740207770373672e-06,1.391822603044354e-06
1916,"The actress in ""Just Before I Go "" Emma Stone plays Audrey Raines in the series ""24.""   Answer: Audrey Raines",Audrey Raines,Kim Bauer,0,0.0,5.5237781999167055,0.0020336770419370357,0.000597129453259644,0.06666120002046227,1.7911616750959387e-05,5.2592194812355084e-06
1917,The Toyota Hilux is the pickup truck whose name was retired in North America in 1976 and is part of Toyota's IMV program along with the Fortuner SUV.  Answer: Toyota Hilux,Toyota Hilux,Toyota Hilux,1,1.0,4.309324800036848,0.0015811170038102596,0.0004642485077795247,0.04138940013945103,1.108622843629645e-05,3.2551449361752565e-06
1918,The Out of Control Tour began in an indoor arena above a parking lot.  Answer: The Out of Control Tour began in an indoor arena above a parking lot.,The Out of Control Tour began in an indoor arena above a parking lot.,Manchester Victoria station,0,0.0,5.024237899808213,0.001842564373452875,0.0005410148387512152,0.026414700085297227,6.886794458195154e-06,2.0221046531639703e-06
1919,Quarterly,Quarterly,quarterly,1,1.0,5.2535430998541415,0.0019277159615568558,0.0005660170983038383,0.03159069991670549,8.29980889102444e-06,2.4369947848437184e-06
1920,The building in Portland formerly known as Memorial Coliseum.,The building in Portland formerly known as Memorial Coliseum.,Rose Garden,0,0.0,21.847276100190356,0.008015352418574954,0.0023534725075266953,0.09614040004089475,2.5951658963082183e-05,7.6199414205147855e-06
1921,The Trolleybus Museum is located near Belton on the Isle of Axholme within the traditional West Riding of Lindsey.,The Trolleybus Museum is located near Belton on the Isle of Axholme within the traditional West Riding of Lindsey.,Isle of Axholme,0,0.3157894736842105,3.9310627998784184,0.0014418194763842862,0.00042334788556811116,0.06565010012127459,1.7532730665425334e-05,5.147970725195491e-06
1922,The population of Salem NH which gets its water supply from Canobie Lake isn't specified in the provided context.  Answer: The population of Salem NH is not provided in the context.,"The population of Salem, NH, is not provided in the context.","28,776 at the 2010 census",0,0.0,5.218632499920204,0.0019160841237590692,0.0005626017512249424,0.0576624998357147,1.5349425002932547e-05,4.506907228062614e-06
1923,The context does not provide information about a company managed by Joseph Reiser based in Biel/Bienne Switzerland.  Answer: Not specified in the provided context.,Not specified in the provided context.,Omega SA,0,0.0,4.525869800010696,0.0016607541830919682,0.0004876316233593382,0.04588690004311502,1.215852724853903e-05,3.569993946259721e-06
1924,Hawthornden Castle is located just downstream from Roslin Castle which is 9 miles south of Edinburgh.,"Hawthornden Castle is located just downstream from Roslin Castle, which is 9 miles south of Edinburgh.",downstream,0,0.11764705882352941,4.353445300133899,0.0016174138871459327,0.0004749060200857145,0.07398380013182759,1.9891160081591706e-05,5.84045416223401e-06
1925,Württemberg,Württemberg,Baden-Württemberg,0,0.0,4.480094499886036,0.001640003133162011,0.0004815386878323498,0.10069489991292357,2.7204280657397502e-05,7.987736941653797e-06
1926,The American YouTube personality with two active channels having a combined total of over 1.7 billion views is Joseph Michael Graceffa.  Answer: Over 1.7 billion views.,Over 1.7 billion views.,1.7 billion,0,0.6666666666666666,9.704466299852356,0.0035581553482541897,0.001044747673255036,0.027610099874436855,7.234528332224322e-06,2.1242064784769608e-06
1927,The context does not mention anyone killing Dost Mohammad Khan; he died of natural causes in 1863.,The context does not mention anyone killing Dost Mohammad Khan; he died of natural causes in 1863.,Afghanistan,0,0.0,15.201943200081587,0.005591482428479267,0.0016417743705502794,0.027573500061407685,7.207526179543795e-06,2.116278090471165e-06
1928,The Life of Charlotte Brontë,The Life of Charlotte Brontë,Elizabeth Gaskell,0,0.0,4.194297699956223,0.0015349677300559204,0.000450698130784065,0.03361770021729171,8.807818385927626e-06,2.586156832546885e-06
1929,Helenio Herrera,Helenio Herrera,Pelé,0,0.0,26.159953100141138,0.00961964092024253,0.0028245246441821045,0.06204070011153817,1.662165505501131e-05,4.880460166780304e-06
1930,"""The Wind in the Willows"" came out first.  Answer: The Wind in the Willows.",The Wind in the Willows.,The Wind in the Willows,1,1.0,6.7878554000053555,0.0024884233673143764,0.0007306523376925454,0.01964630000293255,5.0512555585656725e-06,1.4831526381829722e-06
1931,David Yates,David Yates,David Yates,1,1.0,4.113273499999195,0.00150702251948627,0.0004424928415643042,0.11092919996008277,3.0022924503768735e-05,8.815348811291762e-06
1932,The context does not provide information about John O'Hara's nationality.,The context does not provide information about John O'Hara's nationality.,yes,0,0.0,3.7349292999133468,0.0013658279344818094,0.00040103520418711725,0.021625699941068888,4.7656138957892025e-06,1.3992823645826814e-06
1933,Cartoon Network,Cartoon Network,Betty Cohen,0,0.0,5.574990400113165,0.002044293925412651,0.0006002467888514728,0.08910560002550483,2.4052316779535782e-05,7.062255447655603e-06
1934,The company that released Tift Merritt's debut album Lost Highway Records released two albums for her.  Answer: 2,2,two,0,0.0,3.501866899896413,0.0012821497843724767,0.00037646557636805504,0.07825670018792152,2.090814221365791e-05,6.139061056039089e-06
1935,The Priest Rapids Dam is located near the Hanford Nuclear Reservation.,The Priest Rapids Dam is located near the Hanford Nuclear Reservation.,Hanford Site,0,0.1818181818181818,3.42017659987323,0.001249135633434657,0.0003667719418858785,0.07079660007730126,1.9242360198466536e-05,5.64995315765147e-06
1936,Yes both the Tundra Mine and Negus Mine were located in Canada.,"Yes, both the Tundra Mine and Negus Mine were located in Canada.",yes,0,0.0,3.1785530000925064,0.0011693535874820352,0.0003433462904686562,0.05687510012649,1.5377265143892297e-05,4.515081666681507e-06
1937,The context does not provide information about a coach named P.W. Underwood.,The context does not provide information about a coach named P.W. Underwood.,Division I,0,0.0,4.384216000093147,0.001611067224314935,0.0004730425091996953,0.04744970006868243,1.199975449902316e-05,3.523374997844667e-06
1938,Karen Dotrice who played Jane Banks in Mary Poppins was born in 1955.  Answer: 1955,1955,9 November 1955,0,0.5,3.010981800034642,0.0011013945161136751,0.0003233921078263768,0.15702660009264946,4.291116817760843e-05,1.2599602525001745e-05
1939,Captain Beefheart & His Magic Band,Captain Beefheart & His Magic Band,Magic Band,0,0.5714285714285715,1.770717800129205,0.000653495979558751,0.00019187987518884232,0.0526787000708282,1.4141034571797364e-05,4.152098916522321e-06
1940,Leafcutter John handles digital devices in Polar Bear.,Leafcutter John handles digital devices in Polar Bear.,Leafcutter John,0,0.4,2.178798999870196,0.0007962486860056882,0.00023379500910351882,0.036973599810153246,9.75176997663867e-06,2.8633204556991536e-06
1941,The first name of Jack Benny Binion's father is Benny.,The first name of Jack Benny Binion's father is Benny.,Lester,0,0.0,4.556520099984482,0.0016680583246032055,0.0004897762697005202,0.01892680022865534,4.862613360294037e-06,1.4277634045963317e-06
1942,Hamburger SV,Hamburger SV,Mehdi Mahdavikia,0,0.0,5.323779499856755,0.0019601799116777015,0.0005755491824974253,0.18210919992998242,4.9779184897192865e-05,1.4616193647472862e-05
1943,William Adelin,William Adelin,William Adelin,1,1.0,4.310148800024763,0.0015896525187709548,0.00046675471071965077,0.022814099909737706,5.869508836056209e-06,1.7234086484246237e-06
1944,"The album containing the famous song written by Klaus Meine and Herman Rarebell is **""Love at First Sting.""**","The album containing the famous song written by Klaus Meine and Herman Rarebell is **""Love at First Sting.""**",Love at First Sting,0,0.4,4.247397100087255,0.001551659439344889,0.00045559916031636343,0.03710730001330376,9.8707262482915e-06,2.898248466385749e-06
1945,The maker of Cougar bourbon whiskey Foster's Group was headquartered in Woking England before its acquisition by Anheuser-Busch InBev.,"The maker of Cougar bourbon whiskey, Foster's Group, was headquartered in Woking, England, before its acquisition by Anheuser-Busch InBev.","Woking, England",0,0.19999999999999998,3.671111600007862,0.0013482819010101567,0.0003958833274841064,0.016399099957197905,4.181578904554802e-06,1.227797665779116e-06
1946,Stephanocereus.,Stephanocereus.,Stephanocereus,1,1.0,4.445427799830213,0.00163192660433897,0.00047916725267283954,0.0273802001029253,7.129263911499745e-06,2.0932986771403776e-06
1947,The founder of the chain now headquartered on Nott Street is not specified in the provided context.,The founder of the chain now headquartered on Nott Street is not specified in the provided context.,Joseph E. Grosberg,0,0.0,37.73956710007042,0.013877697653145222,0.004074777775055306,0.024314100155606866,6.288203359064128e-06,1.8463459813692844e-06
1948,The Swiss watch company forced to merge by Swiss banks in 1983 was Endura S.A.,The Swiss watch company forced to merge by Swiss banks in 1983 was Endura S.A.,The Swatch Group,0,0.0,6.224911700002849,0.002277359174059696,0.0006686795447062944,0.031614100094884634,8.388813396934185e-06,2.463128340396329e-06
1949,Valley Stream,Valley Stream,Baldwin,0,0.0,7.0846736000385135,0.002595161052843545,0.0007619927199105228,0.10056579997763038,2.7210366792425902e-05,7.989523956212663e-06
1950,Based solely on the provided context only Switchfoot's status cannot be determined as they aren't mentioned. The Matthew Good Band dissolved in 2002 and is no longer active.,"Based solely on the provided context, only Switchfoot's status cannot be determined as they aren't mentioned. The Matthew Good Band dissolved in 2002 and is no longer active.",Switchfoot,0,0.0,5.798230499960482,0.0021289306350373723,0.0006250978694811521,0.0364231001585722,9.694891212836863e-06,2.8466196795037816e-06
1951,Mikoyan,Mikoyan,the Mikoyan design bureau,0,0.5,5.857606299920008,0.0021522146701686224,0.0006319345416178248,0.03211849997751415,8.432311672044711e-06,2.4759003296054643e-06
1952,Manchester United,Manchester United,Premier League club Everton,0,0.0,4.342095399973914,0.0015944975745579982,0.0004681773188592274,0.04734020004980266,1.2681570134600407e-05,3.7235701071469453e-06
1953,Jenji Kohan,Jenji Kohan,Jenji Kohan,1,1.0,3.2894494999200106,0.0012045684402421947,0.0003536860963186865,0.05722300009801984,1.5240095548021297e-05,4.474805848989096e-06
1954,Heavy metal,Heavy metal,heavy metal,1,1.0,2.680307900067419,0.0009811432824853822,0.00028808386964030433,0.06680919998325408,1.7851019971486595e-05,5.2414270190845764e-06
1955,The original name of the theatrical program founded by Joseph Papp was the **New York Shakespeare Festival**.,The original name of the theatrical program founded by Joseph Papp was the **New York Shakespeare Festival**.,New York Shakespeare Festival,0,0.4444444444444445,3.223145600175485,0.001181397042277077,0.00034688249677320825,0.03730820002965629,9.7007249831222e-06,2.848332594577852e-06
1956,The Mission Inn owned by Frank Augustus Miller features a distinctive Spanish Colonial Revival architectural style.,"The Mission Inn, owned by Frank Augustus Miller, features a distinctive Spanish Colonial Revival architectural style.",largest Mission Revival Style building in the United States,0,0.2727272727272727,3.7331674001179636,0.0013735714615781022,0.0004033088631830935,0.02222099993377924,5.850411134074167e-06,1.7178011698978511e-06
1957,The context does not provide information about Poe's brother publishing a companion piece.  Answer: There is no information provided about Poe's brother publishing a companion piece.,There is no information provided about Poe's brother publishing a companion piece.,"""The Whalestoe Letters""",0,0.0,15.703526699915528,0.0057654799044546574,0.0016928636121334864,0.030299599980935454,7.92759996321466e-06,2.3277065797953313e-06
1958,The City of Boston receives its Christmas tree from Ainslee Glen Nova Scotia as part of the province's annual tradition of sending a tree to express gratitude for assistance following the 1917 Halifax Explosion.,"The City of Boston receives its Christmas tree from Ainslee Glen, Nova Scotia, as part of the province's annual tradition of sending a tree to express gratitude for assistance following the 1917 Halifax Explosion.",for their assistance after the 1917 Halifax Explosion,0,0.2702702702702703,4.839131699874997,0.0017745836154123556,0.0005210542884554577,0.03583329985849559,9.475812310087247e-06,2.782293602785622e-06
1959,The type of development currently existing in Pasay and being considered for malls like SM City Clark is **Lifestyle Cities**.,The type of development currently existing in Pasay and being considered for malls like SM City Clark is **Lifestyle Cities**.,SM Lifestyle Cities,0,0.2727272727272727,3.2951272998470813,0.0012105020977547067,0.0003554283403393504,0.06786200008355081,1.8245301253168437e-05,5.35719612170322e-06
1960,Carnegie Mellon University is located in Pennsylvania whereas the University of New Haven is in Connecticut.   Answer: Carnegie Mellon University,Carnegie Mellon University,Carnegie Mellon University,1,1.0,4.081176599953324,0.0014964356307132713,0.0004393843130347595,0.026368600083515048,6.868420534818951e-06,2.0167096909385933e-06
1961,Saint Louis University was founded first.  Answer: Saint Louis University was founded first.,Saint Louis University was founded first.,Saint Louis University,0,0.6666666666666666,5.020211399998516,0.0018363342982167965,0.0005391855603836222,0.027954799821600318,7.304276074541525e-06,2.1446858517388516e-06
1962,Thomas Boutflower Bennett was a schoolmaster at Saint Peter's College in Adelaide.,Thomas Boutflower Bennett was a schoolmaster at Saint Peter's College in Adelaide.,schoolmaster at J. L. Young's Adelaide Educational Institution and at Saint Peter's College.,0,0.4999999999999999,6.0607390000950545,0.0022200316993267848,0.0006518470177425174,0.03389510000124574,8.9932600600946e-06,2.640606326357076e-06
1963,The first two words of the fifth studio album of Joseph Edgar Foreman cannot be determined from the provided context as it is not mentioned.,The first two words of the fifth studio album of Joseph Edgar Foreman cannot be determined from the provided context as it is not mentioned.,The Hungry,0,0.0,24.016530699795112,0.00881761815964685,0.0025890342478898124,0.052811999805271626,1.4290229043991883e-05,4.19590548549751e-06
1964,"Frank Sinatra did not appear on a radio show in the year he won his Academy Award (1953). The only radio show mentioned was ""The Frank Sinatra Show"" from 1950-1952 which predates his award win.  Answer: None; he didn't host a radio show in 1953.",None; he didn't host a radio show in 1953.,"BBC Radio's ""The Show Band Show""",0,0.15384615384615385,7.90686669992283,0.0028992525910684157,0.0008512802568284534,0.04980059992522001,1.3410765662312466e-05,3.937676928339826e-06
1965,"The studio album is ""Unorthodox Jukebox.""  Answer: Unorthodox Jukebox",Unorthodox Jukebox,My Beautiful Dark Twisted Fantasy,0,0.0,13.749616500223055,0.005065791487950053,0.0014874206863474185,0.09228900005109608,2.455337633897064e-05,7.209376851204947e-06
1966,"Nicole Kidman the believed subject of Lenny Kravitz's song ""Lady "" was born in 1967.   Answer: 1967",1967,1967,1,1.0,3.5346712998580188,0.0013008934349635032,0.00038196909811644874,0.115722700022161,3.127952679195939e-05,9.184313116753658e-06
1967,Prince Amedeo 5th Duke of Aosta.  Answer: Prince Amedeo 5th Duke of Aosta.,"Prince Amedeo, 5th Duke of Aosta.",Prince Amedeo,0,0.5,6.176747699966654,0.0022700845944263305,0.0006665435783411395,0.08987689996138215,2.4420977393099798e-05,7.170501794581056e-06
1968,Lionsgate distributed the film.,Lionsgate distributed the film.,Lionsgate,0,0.5,5.117018199991435,0.0018812681202226447,0.0005523790557193722,0.11302369995974004,3.0565039568102744e-05,8.974524956419137e-06
1969,Port Macquarie is larger with a population of 45 698 compared to Bonny Hills' 2 870.  Answer: Port Macquarie is larger.,Port Macquarie is larger.,Port Macquarie,0,0.6666666666666666,3.9394610000308603,0.001441359673120606,0.00042321287786246936,0.05697720008902252,1.5184705010576888e-05,4.458542046695083e-06
1970,Tigres UANL,Tigres UANL,Liga MX,0,0.0,4.860386299900711,0.0017776371260060993,0.0005219508620380695,0.05291750002652407,1.4425066369202946e-05,4.235496500502324e-06
1971,The context does not provide information about a person named Seal Harris.,The context does not provide information about a person named Seal Harris.,Polk County,0,0.0,5.062486200127751,0.0018311323098266774,0.0005376581494824812,0.09781610011123121,2.6613004685419933e-05,7.814126141811045e-06
1972,Oldham County,Oldham County,"Oldham County, Kentucky",0,0.8,3.4201968000270426,0.0012540082163618699,0.00036820263256059726,0.07309009996242821,1.9760365702898574e-05,5.802050239571799e-06
1973,The context does not provide the exact height of the mountain where Profile Lake is located.,The context does not provide the exact height of the mountain where Profile Lake is located.,4080,0,0.0,17.68273640004918,0.0065063236796799795,0.0019103905986356056,0.06150599988177419,1.6394348884932696e-05,4.813718394973555e-06
1974,The period when the Lithuanian Republic used the Columns of Gediminas as a minor state symbol was between World War I and World War II.,The period when the Lithuanian Republic used the Columns of Gediminas as a minor state symbol was between World War I and World War II.,between World War I and World War II,0,0.5517241379310345,4.1848688998725265,0.0015357906930058044,0.0004509397696510943,0.0703370999544859,1.8827175007512172e-05,5.528046236855462e-06
1975,ITV,ITV,ITV,1,1.0,9.280090000014752,0.003405490076302111,0.0009999220060066855,0.02647170005366206,5.468135051584491e-06,1.6055570409510653e-06
1976,The national league Manchester United participated in during 2018 the EFL Cup (Carabao Cup) ended in early November 2018.,"The national league Manchester United participated in during 2018, the EFL Cup (Carabao Cup), ended in early November 2018.",13 May 2018,0,0.1,5.505154100013897,0.0020266455803886656,0.0005950648713700853,0.04148230003193021,1.0977303355725273e-05,3.22316228973412e-06
1977,Via Vai,Via Vai,Via Vai,1,1.0,4.036191699793562,0.0014756595427667498,0.00043328402583057084,0.046855999855324626,1.2559304511796654e-05,3.687670402822351e-06
1978,The Blue Bird Wanderlodge is a Class A motorhome.,The Blue Bird Wanderlodge is a Class A motorhome.,Class A motorhome recreational vehicle,0,0.4,3.6403659000061452,0.0013279173425203288,0.00038990387380186266,0.025350699899718165,6.592260568868369e-06,1.9356234387560902e-06
1979,"""The Hounds of Zaroff"" is also published as ""The Most Dangerous Game.""","""The Hounds of Zaroff"" is also published as ""The Most Dangerous Game.""",The Most Dangerous Game,0,0.4615384615384615,4.271566600073129,0.00156725956321341,0.000460179677893294,0.08575199986808002,2.325911518724095e-05,6.829355128005755e-06
1980,Pierce-Arrow,Pierce-Arrow,Oakland,0,0.0,4.198793799849227,0.0015378453192541844,0.00045154305022271325,0.043121600057929754,1.1423828342877742e-05,3.3542712199854836e-06
1981,Richard Thorpe was known to work at Universal Pictures.,Richard Thorpe was known to work at Universal Pictures.,Metro-Goldwyn-Mayer,0,0.0,4.083295600023121,0.001492610596727684,0.00043826120429850813,0.11000099987722933,3.00140736002302e-05,8.812750003771278e-06
1982,Indian classical music,Indian classical music,Indian classical music,1,1.0,4.667074400000274,0.0017120886351749416,0.000502704475475765,0.0468939000274986,1.1506996782581307e-05,3.3786911863343908e-06
1983,June,June,June,1,1.0,3.2580277000088245,0.0011960050547342753,0.00035117171001203626,0.0425354999024421,1.1323432829956599e-05,3.3247930302316066e-06
1984,Gerald Grosvenor was succeeded by his son Hugh Grosvenor estimated to be worth US$13 billion.,"Gerald Grosvenor was succeeded by his son, Hugh Grosvenor, estimated to be worth US$13 billion.",US$13 billion,0,0.23529411764705882,3.4042743002064526,0.0012436057569563332,0.0003651482562907706,0.01841749995946884,4.73416217137128e-06,1.3900474906973675e-06
1985,"The American rapper and actor from Cleveland Ohio who guest-featured in the album ""Excuse My French"" first released a mixtape in **2016**.  Answer: 2016",2016,2006,0,0.0,24.819780299905688,0.009119327132512553,0.002677622214560876,0.06529370020143688,1.7697327963585648e-05,5.196299881020975e-06
1986,The company that owns the K-Y brand is Reckitt Benckiser which acquired it from Johnson & Johnson in March 2014. Neither Reckitt Benckiser nor Johnson & Johnson were founded in 1886. Among the companies mentioned in the context that were established in 1886 such as The Wharf (Holdings) Limited and Knoll Pharmaceuticals there is no indication that they have ever owned the K-Y brand.  **Answer:** None of the companies founded in 1886 currently own the K-Y brand.,"The company that owns the K-Y brand is Reckitt Benckiser, which acquired it from Johnson & Johnson in March 2014. Neither Reckitt Benckiser nor Johnson & Johnson were founded in 1886. Among the companies mentioned in the context that were established in 1886, such as The Wharf (Holdings) Limited and Knoll Pharmaceuticals, there is no indication that they have ever owned the K-Y brand.

**Answer:** None of the companies founded in 1886 currently own the K-Y brand.",Johnson & Johnson,0,0.05797101449275362,47.45698789996095,0.017447391031951913,0.005122913251650515,0.04326000018045306,1.1440048885479981e-05,3.3590339052771585e-06
1987,"Cher directed the third segment of ""If These Walls Could Talk.""","Cher directed the third segment of ""If These Walls Could Talk.""",the third,0,0.18181818181818182,5.254745499929413,0.0019310875162498633,0.0005670070561825746,0.0245429000351578,6.362542220287853e-06,1.868173401674028e-06
1988,James Harrison,James Harrison,James Harrison,1,1.0,3.980804800055921,0.001469088833687791,0.00043135473035300095,0.04465839988552034,1.183098057259081e-05,3.473819497961047e-06
1989,The Basset Bleu de Gascogne and the Beagle are both breeds of dogs each with their own distinct characteristics within the hound category.  Answer: The Basset Bleu de Gascogne and the Beagle are two distinct dog breeds.,The Basset Bleu de Gascogne and the Beagle are two distinct dog breeds.,The Beagle is a breed of small hound,0,0.11764705882352942,3.8035957000683993,0.0013914719297063267,0.00040856480919914203,0.01376089989207685,3.4689449769858685e-06,1.0185536713943453e-06
1990,The birth year of John Ross who led Jesse Bushyhead's faction is not provided in the given context.,"The birth year of John Ross, who led Jesse Bushyhead's faction, is not provided in the given context.",1790,0,0.0,27.675147300120443,0.010180367105505675,0.0029891653976203358,0.11656709993258119,3.149751117461442e-05,9.248317819835696e-06
1991,"Yōko Shōji's most famous manga ""Seito Shokun!"" has 24 chapters.  Answer: 24",24,24,1,1.0,4.473019500030205,0.00162866692173362,0.00047821014274250436,0.02170099993236363,5.612605543703669e-06,1.6479765521086028e-06
1992,Franz Schreker was also a teacher.,Franz Schreker was also a teacher.,Franz Schreker,0,0.5714285714285715,4.310362600022927,0.0015756561237402049,0.00046264508095053206,0.021198800066486,5.451496672402653e-06,1.600671670236296e-06
1993,"Marian Mercer's other activities or roles beyond acting in ""Home Free"" are not mentioned in the provided context.","Marian Mercer's other activities or roles beyond acting in ""Home Free"" are not mentioned in the provided context.",and singer.,0,0.0,5.136153399944305,0.0018856456455332187,0.0005536643872845275,0.02903049997985363,7.613971115400394e-06,2.2356186924071707e-06
1994,Toyota Hilux,Toyota Hilux,Lykan Hypersport,0,0.0,9.499190799891949,0.0034847108175705406,0.0010231828468112724,0.08166929986327887,2.2078306762489316e-05,6.482645461457749e-06
1995,Tse Tse Fly was formed earlier than Marianas Trench.  Answer: Tse Tse Fly,Tse Tse Fly,Tse Tse Fly,1,1.0,3.0205507001373917,0.0011092791698234085,0.0003257072045018796,0.03884029993787408,1.0262615567383668e-05,3.0133152395371594e-06
1996,"The call sign of the airline operating United Express Flight 3411 was ""Brickyard.""  Answer: Brickyard",Brickyard,Brickyard,1,1.0,3.789113499922678,0.001384876842278494,0.00040662835573638856,0.021084600128233433,5.402202833632448e-06,1.586197984205064e-06
1997,Yes both Willard Mack and Subhash Ghai are involved in the film industry.,"Yes, both Willard Mack and Subhash Ghai are involved in the film industry.",yes,0,0.0,4.355153299868107,0.001590791207345276,0.0004670890531308577,0.043589399894699454,1.151791388143061e-05,3.3818966713414187e-06
1998,The alcohol content of the drink normally consumed alongside Rippchen (Apfelwein) isn't specified in the provided context.,The alcohol content of the drink normally consumed alongside Rippchen (Apfelwein) isn't specified in the provided context.,4.8%–7.0%,0,0.0,8.738077100133523,0.0031980988668362186,0.0009390276766881668,0.018803599989041686,4.827774456879928e-06,1.4175339852151607e-06
1999,Landry's Inc.,"Landry's, Inc.",Landry's,0,0.6666666666666666,6.26223129988648,0.0022861036936473044,0.000671247115708322,0.016015700064599514,4.080121668003914e-06,1.1980077321064802e-06
2000,"The establishment year of ""Entropy "" the journal for which Milivoje Kostic is Editor-in-Chief of the Thermodynamics section is not provided in the given context.","The establishment year of ""Entropy,"" the journal for which Milivoje Kostic is Editor-in-Chief of the Thermodynamics section, is not provided in the given context.",1999,0,0.0,6.625421599950641,0.002423725403047621,0.0007116556832420322,0.0335423001088202,8.799752291285281e-06,2.583788461077669e-06
2001,"The band Styx which recorded ""Renegade "" is from Chicago.   Answer: Chicago",Chicago,Chicago,1,1.0,4.157761899987236,0.0015262794146207687,0.0004481470624784514,0.04974279995076358,1.3223706654066011e-05,3.882752551942723e-06
2002,"Floyd Mutrux and Colin Escott wrote the jukebox musical ""Million Dollar Quartet "" which depicts the recording session featuring Elvis Presley and three other famous musicians.  Answer: Floyd Mutrux and Colin Escott",Floyd Mutrux and Colin Escott,Floyd Mutrux and Colin Escott,1,1.0,4.677174200071022,0.0017165380225754485,0.000504010907230177,0.05923269991762936,1.5798872185405343e-05,4.638874175028511e-06
2003,"Pietro Colonna Galatino is sometimes referred to as the inventor of the term ""Jehovah.""","Pietro Colonna Galatino is sometimes referred to as the inventor of the term ""Jehovah.""",the God of Israel,0,0.13333333333333333,3.8447974999435246,0.0014137672849821076,0.00041511118457316704,0.031559200026094913,8.346407851123179e-06,2.45067719900901e-06
2004,The game in High Rollers Casino is played on gaming consoles such as PlayStation 2 and Xbox.,The game in High Rollers Casino is played on gaming consoles such as PlayStation 2 and Xbox.,outside of casinos,0,0.0,7.293204399989918,0.0026690346378340163,0.0007836835255330684,0.05834209988825023,1.5537841647811646e-05,4.562230234529024e-06
2005,UFO Magazine covers Fortean subjects.,UFO Magazine covers Fortean subjects.,Fortean,0,0.33333333333333337,4.832912500016391,0.0017662321806858306,0.0005186021352623266,0.038404300110414624,1.052746142084465e-05,3.0910794353332664e-06
2006,Yes both John Updike and Tom Clancy each published more than 15 bestselling novels.,"Yes, both John Updike and Tom Clancy each published more than 15 bestselling novels.",yes,0,0.0,4.959232099819928,0.0018050853336754585,0.0005300102209729328,0.031616900116205215,8.292287240167044e-06,2.4347862732799508e-06
2007,Richie Furay was born before Martin Degville.  Answer: Richie Furay.,Richie Furay.,"""Richie"" Furay",1,1.0,18.92243429995142,0.006925439925539223,0.002033451758092758,0.08279459993354976,2.2179472217491515e-05,6.512349722059859e-06
2008,"The provided context does not mention the author of ""God Is Not Great"" or any actions related to him.","The provided context does not mention the author of ""God Is Not Great"" or any actions related to him.",both a lauded intellectual and a controversial public figure,0,0.0,7.621266799978912,0.002793531948838826,0.0008202384994643223,0.021741499891504645,5.607395560605255e-06,1.6464467937964941e-06
2009,"No only Supergrass is confirmed as a rock band; ""Odds"" are not mentioned.  Answer: No.",No.,yes,0,0.0,4.234746600035578,0.0015572356135981067,0.00045723643989145906,0.024153999984264374,6.254686675189683e-06,1.8365047928696783e-06
