qid,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
104,Bryant is a city in Rhode island.,"Smithfield, Rhode Island",0,0.2,13.93245449999813,0.0037926996538894956,0.0011136147106956392,0.1236780000035651,3.3644474443361915e-05,9.878710441869053e-06
105,This context does not specify whether the design of  the Metropolitan Lifetransportation Authority’ s WestSide Yards was designed  by the architects of Npaleuon Le Brun & Son.,The Metropolitan Life Insurance Company Tower,0,0.12121212121212122,32.981981899996754,0.008978347328887401,0.0026362276414190386,0.14028600000892766,3.81636261113777e-05,1.1205626421679394e-05
106,"Not mentioned in this context, so I cannot answer this question from the given context.",13,0,0.0,20.325022499993793,0.005532863918332846,0.0016245627690064633,0.08342650000122376,2.2686131113571012e-05,6.661115206139338e-06
107,"Based on the information provided, **Value International Aiprort** is farther north than AberdeenRegional Airport",Aberdeen Regional Airport,0,0.11764705882352941,23.611112900005537,0.006427401384999798,0.0018872173878943927,0.09964309999486431,2.70985116673627e-05,7.956680988378567e-06
108,Antônio Vivaldi,Antonio Lucio Vivaldi,0,0.4,12.604442299998482,0.003431185729445133,0.0010074667788472283,0.17412379999586847,4.737700944331462e-05,1.3910865473023977e-05
109,"This context does not mention anything about Thiruukkalachery, so I cannot answer this question fromthe given context.",Tharangambadi,0,0.0,23.982654099992942,0.006528544781107888,0.0019169151715509962,0.11765899999591056,3.200790110859088e-05,9.398178813464412e-06
110,"Pitch perfect.

Anna Camp starred alongside Anna Kendrick, Rebecca Black, Taylor Momsen, Justin Bieber, Kevin Hart, Ryan Reynolds, Emma Stone, Miles Teller, Blake Lively, Jennifer Lawrence, Channing Tatum, Jonah Hill, Jessica Chastain, Steve Carell, Amy Schumer, Sarah Silverman, Mindy Kaling,",Mindy Kaling,0,0.047619047619047616,46.69323420000728,0.012710820768888109,0.0037321586956492164,0.08670160001202021,2.357865166745291e-05,6.923177617905008e-06
111,"No, they are not both members of Cypress.",no,0,0.0,13.968023700013873,0.003802380651668095,0.001116457250976783,0.043159900000318885,1.1728578330318366e-05,3.4437520911507383e-06
112,Not mentioned in context.,1991,0,0.0,21.58976280000934,0.005877153486112042,0.001725653275085626,0.08372409999719821,2.2765359443696473e-05,6.684378275188605e-06
113,"According to information in text, The largest Usionic Automatic built subsequent to a residence located within the Village of St Louis is not specified in context.",Amberley Village,0,0.07142857142857144,29.125653499999316,0.007928591151108656,0.002327997612969731,0.22101710000424646,6.012490833244455e-05,1.7653911068220827e-05
114,"According to this passage, Lev Оborін won a competition in Copenhagen, Denmark in that year.","Warsaw, Poland",0,0.0,23.0563078999985,0.006276382435554681,0.001842875114832139,0.11134679999668151,3.028540444235356e-05,8.89241832576565e-06
115,"Not mentioned in this context, so I cannot answer this question from this provided context.",Piaggio,0,0.0,20.61435679999704,0.0056116205877783714,0.00164768734876853,0.059767699989606626,1.624815111135831e-05,4.770791718415758e-06
116,"Not mentioned in this context, so I cannot answer this question from this provided context.",South America,0,0.0,21.96236730000237,0.00597858842111204,0.001755436660563728,0.08113970000704285,2.206578444634538e-05,6.478968651601328e-06
117,"This context does not mention anything about when the artist was born, so I cannot answer this question fromthe given context.",1989,0,0.0,24.952537700009998,0.006792584423890528,0.001994442647291931,0.18822809999983292,5.1216740001028586e-05,1.5038289425456577e-05
118,"The context does not specify the exact date of birth of Charles Oatways, so I cannot answer this question fromthe given context.",15 November 1967,0,0.0,18.860949599999003,0.00513430175777709,0.001507536712206433,0.10194160000537522,2.7728046665045742e-05,8.141525425928117e-06
119,English,Tamil,0,0.0,14.09894740000891,0.0038380211911134316,0.0011269220472025403,0.06263139999646228,1.7025616110347782e-05,4.99907145025209e-06
120,"This context does not mention anything about the length or construction of this bridge, so I cannot answer this question fromthe given context.",8 km,0,0.0,25.525639200001024,0.006948581264997645,0.002040246531841761,0.0744012999930419,2.023128666583539e-05,5.940322330630627e-06
121,"This context does not mention any performers that played or performed at L . B. amphitheater, so I cannot answer this question from the provided context.",My Backyard,0,0.0,28.895108800003072,0.007865834387777836,0.002309570935083657,0.17277520000061486,4.701008055579021e-05,1.3803127596520279e-05
122,"This context does not mention anything about Mehron University' ofEngineering and technology or the city of Debrecen, so I cannot answer this question from this context.",Mehran University of Engineering and Technology,0,0.1875,26.73374270000204,0.007277462924997477,0.0021368129589455316,0.045332499998039566,1.2318201665766537e-05,3.616877642880399e-06
123,"Not mentioned in this context, so I cannot answer this question from the given context.",Russian Empire,0,0.0,29.534156599998823,0.008039803783334678,0.002360651931677798,0.10360960000252817,2.8182657775970355e-05,8.27500860861361e-06
124,"According to context, Ilya Krhzhanovski is associated with animation, not film.",The cinema of Russia,0,0.0,27.381892000004882,0.007453898232778576,0.002188617998142255,0.1092623000004096,2.9719090001405367e-05,8.726136745395178e-06
125,"the passage does not specify how manny films the Director has produced in that time period, so I cannot answer this question from this context.",over 35 films,0,0.07142857142857142,29.247093800004222,0.007961645840558453,0.0023377031503937187,0.09727600000042003,2.6455351668118962e-05,7.767835969829758e-06
126,This question cannot be answered from this context because the text does not specify the present drummer' s name for this particular song.,Matt Flynn,0,0.0,25.058673399995314,0.006821466942778756,0.0020029231495333594,0.07368549999955576,2.0036431667540457e-05,5.8831088910345655e-06
127,"The director is known from writing and directing the romantic comedies ""Proposal"" and ""Unreleased"".","dancer, actress, choreographer",0,0.0,18.005681099995854,0.004901487077774153,0.0014391775284647713,0.217722400004277,5.924646833284188e-05,1.7395982997112483e-05
