qid,original_pred,pred,gold,em,f1,inference_duration (s),inference_energy_consumed (kWh),inference_emissions (kg),retrieval_duration (s),retrieval_energy_consumed (kWh),retrieval_emissions (kg)
333,"The Danish eurodance group is Aqua. Their song ""Barbie Girl"" led to a lawsuit in 2002 due to copyright infringement from sampling another work.  Answer: Aqua",Aqua,Aqua,1,1.0,4.807463200064376,0.0017174055313964559,0.000504265625682175,0.0,0.0,0.0
334,Reynolds v. Sims was decided first in 1964 while Selle v. Gibb came later in 1985.  Answer: Reynolds v. Sims,Reynolds v. Sims,1964,0,0.0,6.218530399957672,0.0022297881778173736,0.0006547117207148615,0.0,0.0,0.0
335,NBC,NBC,CBS,0,0.0,10.008226899895817,0.0036036720896173045,0.0010581123257164856,0.0,0.0,0.0
336,Adnan Akmal represents Afghanistan while Kamran Akmal represents Pakistan. They do not represent the same country in cricket.,"Adnan Akmal represents Afghanistan, while Kamran Akmal represents Pakistan. They do not represent the same country in cricket.",Pakistani,0,0.0,8.12262100004591,0.002921542789088231,0.0008578251179259381,0.0,0.0,0.0
337,Franki Valli sang with The Four Seasons not Hellogoodbye.,"Franki Valli sang with The Four Seasons, not Hellogoodbye.",The Four Seasons,0,0.4,3.424053799826652,0.0012107119146640135,0.00035548994690408776,0.0,0.0,0.0
338,Goldenrod (Solidago) has over 50 species while Sorbaria has about 15-20. Only Solidago exceeds 50 species.,"Goldenrod (Solidago) has over 50 species, while Sorbaria has about 15-20. Only Solidago exceeds 50 species.",no,0,0.0,5.880938500165939,0.0021000989628338807,0.0006166322968733038,0.0,0.0,0.0
339,The capacity of the stadium designed by Charles Deaton other than Kauffman Stadium is **76 000** at Arrowhead Stadium.,"The capacity of the stadium designed by Charles Deaton, other than Kauffman Stadium, is **76,000** at Arrowhead Stadium.","76,416",0,0.0,3.9623579001054168,0.0014087926126482443,0.00041365051834661796,0.0,0.0,0.0
340,"The current drummer of The Fugees who performed ""What Lovers Do "" is Vasette.","The current drummer of The Fugees, who performed ""What Lovers Do,"" is Vasette.",Matt Flynn,0,0.0,11.253820799989626,0.00406144029211274,0.0011925224954922097,0.0,0.0,0.0
341,The 2017 slasher film directed by Christopher B. Landon that features Jessica Rothe is *Happy Death Day*.,The 2017 slasher film directed by Christopher B. Landon that features Jessica Rothe is *Happy Death Day*.,Happy Death Day,0,0.3157894736842105,3.5319727000314742,0.001258524972807993,0.0003695288452539419,0.0,0.0,0.0
342,Gerry Adams,Gerry Adams,"Gerard ""Gerry"" Adams",0,0.8,3.218208499951288,0.0011375279877108837,0.0003340016390814787,0.0,0.0,0.0
343,The Battle of Belleau Wood occurred earlier taking place in 1918 during World War I whereas the Battle of Peleliu happened in 1944 during World War II.  Answer: The Battle of Belleau Wood.,The Battle of Belleau Wood.,The Battle of Belleau Wood,1,1.0,5.472014700062573,0.001954284759110145,0.0005738182443214236,0.0,0.0,0.0
344,The Garden Island Naval Chapel is the oldest Christian chapel of the Royal Australian Navy.,The Garden Island Naval Chapel is the oldest Christian chapel of the Royal Australian Navy.,Australian Defence Force,0,0.13333333333333333,3.5338959998916835,0.0012586057207417249,0.00036955255450989887,0.0,0.0,0.0
345,The city where Július Satinský was born Bratislava has a current population of approximately 437 000.  Answer: 437 000,"437,000","about 450,000",0,0.0,5.720317699946463,0.002048315220306092,0.0006014275238313147,0.0,0.0,0.0
346,The foundry was known as the **Cold Spring Foundry**.,The foundry was known as the **Cold Spring Foundry**.,West Point Iron and Cannon Foundry,0,0.15384615384615383,4.550073500024155,0.001628304425263281,0.00047810370631495055,0.0,0.0,0.0
347,John Patrick Kelly,John Patrick Kelly,Jack Ryan,0,0.0,4.181002400116995,0.001483434987501455,0.0004355670565023745,0.0,0.0,0.0
348,Strawberries.,Strawberries.,tomato,0,0.0,2.0867532999254763,0.0007300721897846276,0.00021436422722800397,0.0,0.0,0.0
349,"The film is ""The Informant!"" released in **2009**.  Answer: 2009",2009,2009,1,1.0,5.341002600034699,0.0019142744739970737,0.0005620704007938324,0.0,0.0,0.0
350,"The album ""Tullahoma"" by Dustin Lynch was released on February 17 2017.","The album ""Tullahoma"" by Dustin Lynch was released on February 17, 2017.","September 8, 2017",0,0.14285714285714288,5.964951599948108,0.002134026175601865,0.0006265940251089109,0.0,0.0,0.0
351,Edward Albee lived a longer life than J.M. Barrie.,Edward Albee lived a longer life than J.M. Barrie.,Edward Franklin Albee III,0,0.3333333333333333,5.649480100022629,0.0020317282407367005,0.0005965572451010863,0.0,0.0,0.0
352,Yes both Rutgers University and Carnegie Mellon University are located in the United States.,"Yes, both Rutgers University and Carnegie Mellon University are located in the United States.",yes,0,0.0,3.1287366000469774,0.001108282028763446,0.0003254144233553751,0.0,0.0,0.0
353,Vanessa Bley is a **producer** who organizes and finances concerts plays or operas.,"Vanessa Bley is a **producer** who organizes and finances concerts, plays, or operas.",impresario,0,0.0,4.414754099911079,0.001585338250840833,0.00046548795282387617,0.0,0.0,0.0
354,Yes both Thomas H. Ince and Joseph McGrath were American.,"Yes, both Thomas H. Ince and Joseph McGrath were American.",no,0,0.0,4.831057999981567,0.0017266961727171394,0.0005069935492697703,0.0,0.0,0.0
355,Phlebodium is a fern species whereas Pieris belongs to the Ericaceae (heather) family and is not a fern.,"Phlebodium is a fern species, whereas Pieris belongs to the Ericaceae (heather) family and is not a fern.",no,0,0.0,4.873333099996671,0.0017320660780389288,0.0005085702640394872,0.0,0.0,0.0
356,The engineer who built Bartlett's Bridge worked for the county seat of **Middlesex**.  Answer: Middlesex,Middlesex,Worcester County,0,0.0,4.691271499963477,0.0016729468563014614,0.0004912116432628051,0.0,0.0,0.0
357,"Louis Aragon wrote about the political and human consequences of his country's colonial rule in works like ""Le Paysan de la Mer "" addressing France's role in Algeria.","Louis Aragon wrote about the political and human consequences of his country's colonial rule in works like ""Le Paysan de la Mer,"" addressing France's role in Algeria.",Farrell,0,0.0,4.425637000007555,0.001566144321505342,0.00045985221996479384,0.0,0.0,0.0
358,"The characters from ""Gargoyles: The Heroes Awaken"" awaken in **New York City** after a thousand years of petrification.","The characters from ""Gargoyles: The Heroes Awaken"" awaken in **New York City** after a thousand years of petrification.",modern-day New York City,0,0.31578947368421056,5.387588600162417,0.0019200471723423958,0.0005637653838888335,0.0,0.0,0.0
359,Phil Lord Chris Miller and Daniel Ackerman.,"Phil Lord, Chris Miller, and Daniel Ackerman.","Dan Lin, Roy Lee, Phil Lord and Christopher Miller",0,0.5,6.395627199904993,0.002295177072904852,0.0006739112466807188,0.0,0.0,0.0
360,The Waterloo Vase was used as a garden ornament at Apsley House the residence and administrative headquarters of the Duke of Wellington.,"The Waterloo Vase was used as a garden ornament at Apsley House, the residence and administrative headquarters of the Duke of Wellington.",reigning monarch of the United Kingdom,0,0.08695652173913045,3.8275115001015365,0.0013673090377268587,0.0004014700865960247,0.0,0.0,0.0
361,Scott Sandelin grew up in Thief River Falls Roseau County Minnesota.,"Scott Sandelin grew up in Thief River Falls, Roseau County, Minnesota.",Saint Louis County,0,0.14285714285714288,3.836189500056207,0.0013688351947833395,0.0004019181977316339,0.0,0.0,0.0
362,Celine Dion,Celine Dion,Phil Collins,0,0.0,5.094428600044921,0.0018201601026702164,0.0005344364835417827,0.0,0.0,0.0
363,The common media type between J.T. Petty and Outlast is acting in film or television.,The common media type between J.T. Petty and Outlast is acting in film or television.,video game,0,0.0,23.673636500025168,0.008586522492935485,0.0025211798018453246,0.0,0.0,0.0
364,The architect of the Governor's House in Knutsford Sir Edwin Arnold studied at the University of London.,"The architect of the Governor's House in Knutsford, Sir Edwin Arnold, studied at the University of London.",Cambridge University,0,0.125,5.503855700138956,0.0019721656961001846,0.0005790684555931516,0.0,0.0,0.0
365,Tim Hecker's latest album is *Ravedeath 1972* released in 2018.,"Tim Hecker's latest album is *Ravedeath 1972*, released in 2018.",Love Streams,0,0.0,4.695161000126973,0.0016701819854709583,0.0004903998202578213,0.0,0.0,0.0
366,The company is Home Depot.,The company is Home Depot.,Lowe's,0,0.0,4.9904914000071585,0.0017831980712085668,0.0005235836700502962,0.0,0.0,0.0
367,Ivory Lee Brown's nephew was the first African American to win the Heisman Trophy.,Ivory Lee Brown's nephew was the first African American to win the Heisman Trophy.,first freshman to finish as the runner-up,0,0.2222222222222222,16.0922508998774,0.0058283381663617705,0.0017113200920914325,0.0,0.0,0.0
368,"The novel that brought Haruki Murakami unexpected fame was ""Norwegian Wood "" published in 1987. He wrote ""Dance Dance Dance"" afterward which came out in 1988 as a healing act.  Answer: 1988",1988,1987,0,0.0,10.89484650013037,0.0039400307062281556,0.0011568741412330253,0.0,0.0,0.0
369,James Packer,James Packer,James Packer,1,1.0,3.092726100003347,0.0010935991065400559,0.00032110321506678875,0.0,0.0,0.0
370,The common media type between Bitter Jester and Sicko is **media** as both are forms of content consumed through different formats (podcast and film).,"The common media type between Bitter Jester and Sicko is **media**, as both are forms of content consumed through different formats (podcast and film).",documentary,0,0.0,6.186709499917924,0.0022307717940738716,0.0006550005307005908,0.0,0.0,0.0
371,The United Kingdom (UK).,The United Kingdom (UK).,England,0,0.0,4.009388299891725,0.0014182351571265287,0.0004164230438289961,0.0,0.0,0.0
372,"The South Korean actor from TVXQ who starred in ""Heading to the Ground"" is Lee Jee-joong.","The South Korean actor from TVXQ who starred in ""Heading to the Ground"" is Lee Jee-joong.",Jung Yun-ho,0,0.0,4.379313800018281,0.0015658650535862206,0.00045977022115356706,0.0,0.0,0.0
373,The hot toddy is traditionally drunk before retiring to bed as it is a warm comforting drink meant to relax and unwind. In contrast the kir is an aperitif typically consumed earlier in the evening.  Answer: Hot toddy,Hot toddy,Hot toddy,1,1.0,5.123421400086954,0.0018238610495774985,0.0005355231577568701,0.0,0.0,0.0
374,"The film ""Mom "" starring the voice of Shashaa Tirupati was released in **2023**.","The film ""Mom,"" starring the voice of Shashaa Tirupati, was released in **2023**.",2017,0,0.0,10.86088540009223,0.0039171955742028025,0.0011501692762912333,0.0,0.0,0.0
375,Johnny Carson,Johnny Carson,The Late Late Show,0,0.0,10.697449899977073,0.0038627403528997263,0.0011341801020746296,0.0,0.0,0.0
376,Roscoe Channing co-founded Betfair with Andrew Cassell.,Roscoe Channing co-founded Betfair with Andrew Cassell.,Hudson Bay Mining and Smelting Company,0,0.0,6.53341930010356,0.0023545338756267987,0.0006913396261262758,0.0,0.0,0.0
377,Jens Risom introduced **mid-century modern** design known for its minimalist and functional style.,"Jens Risom introduced **mid-century modern** design, known for its minimalist and functional style.",Scandinavian design,0,0.13333333333333336,2.4074979999568313,0.0008355219054094031,0.000245326434962538,0.0,0.0,0.0
378,"The movie directed by Francis Lawrence featuring Rich Lee's 3D previsualization work is ""I Am Legend.""","The movie directed by Francis Lawrence featuring Rich Lee's 3D previsualization work is ""I Am Legend.""",Constantine,0,0.0,8.016856000060216,0.0028878942973826973,0.0008479452279331794,0.0,0.0,0.0
379,The Houston Astrodome is subjectively qualified as the Eighth Wonder of the World due to its status as the world's first domed stadium with a fixed roof its innovative design using Teflon-coated fiberglass panels hosting the first indoor World Series in 1965 and its cultural significance as an iconic symbol of Houston and Texas.,"The Houston Astrodome is subjectively qualified as the Eighth Wonder of the World due to its status as the world's first domed stadium with a fixed roof, its innovative design using Teflon-coated fiberglass panels, hosting the first indoor World Series in 1965, and its cultural significance as an iconic symbol of Houston and Texas.",comparable to the seven Wonders of the World,0,0.11320754716981131,6.655384800164029,0.0023869847615192686,0.0007008678743934171,0.0,0.0,0.0
380,José Echegaray y Eizaguirre was born before P. J. O'Rourke.  Answer: José Echegaray y Eizaguirre was born first.,José Echegaray y Eizaguirre was born first.,José Echegaray y Eizaguirre,0,0.7272727272727273,4.548110800096765,0.0016188352701271929,0.00047532336739552334,0.0,0.0,0.0
381,The Doncaster Belles played against Birmingham City Ladies in the 1994 FA Women's Cup Final.,The Doncaster Belles played against Birmingham City Ladies in the 1994 FA Women's Cup Final.,Knowsley United Women,0,0.0,6.102896300144494,0.0021889886562018656,0.0006427321410996447,0.0,0.0,0.0
382,The act is **Red Rat** who achieved Platinum sales and shares his name with the primary color **red** in the RGB model.,"The act is **Red Rat**, who achieved Platinum sales and shares his name with the primary color **red** in the RGB model.",Blue,0,0.0,6.633571999846026,0.0023822843674735474,0.0006994877419197019,0.0,0.0,0.0
383,The Hudson Highlands National Historic District is located near the village of Cold Spring in Philipstown New York.,"The Hudson Highlands National Historic District is located near the village of Cold Spring in Philipstown, New York.",Valhalla Highlands Historic District,0,0.3,3.739691099850461,0.0013264498466436065,0.000389472986796474,0.0,0.0,0.0
384,Philip K. Dick,Philip K. Dick,Philip K. Dick,1,1.0,4.955408000154421,0.0017756432848163007,0.0005213654292112245,0.0,0.0,0.0
385,Michael Strahan played for the New York Giants throughout his 15-year career.,Michael Strahan played for the New York Giants throughout his 15-year career.,New York Giants,0,0.42857142857142855,2.667032899800688,0.000941327387395284,0.0002763931030259808,0.0,0.0,0.0
386,Francisco Jose Hernández was a participant in the invasion in **1521**.,Francisco Jose Hernández was a participant in the invasion in **1521**.,1961,0,0.0,10.343101899838075,0.003736537084111409,0.0010971242238121846,0.0,0.0,0.0
387,"The Danish band Heilung known for their intense music was formed in Copenhagen. They released the song ""Dead But Rising.""  Answer: Copenhagen",Copenhagen,Copenhagen,1,1.0,7.007082799915224,0.002521130088324546,0.0007402557044179308,0.0,0.0,0.0
388,"No the man who won an award for ""Summer of the Monkeys "" likely Chinese author Bi Feiyu was not a spokesperson for the white sector of America.  Answer: No.",No.,middle America,0,0.0,6.774736699881032,0.0024270307008463048,0.0007126261867323546,0.0,0.0,0.0
389,Ayushmann Khurrana,Ayushmann Khurrana,Soha Ali Khan,0,0.0,4.4694233001209795,0.0015981602864765729,0.00046925276649436556,0.0,0.0,0.0
390,"""Wishing Stairs"" and ""Voice"" are both South Korean horror/thriller films that incorporate supernatural elements and explore psychological themes.","""Wishing Stairs"" and ""Voice"" are both South Korean horror/thriller films that incorporate supernatural elements and explore psychological themes.",South Korean horror film,0,0.1818181818181818,3.7499379999935627,0.0013356647175847961,0.00039217866264052527,0.0,0.0,0.0
391,Elise Neal,Elise Neal,Lucas Stephen Grabeel,0,0.0,5.627287100069225,0.0020108607344414362,0.0005904301155873878,0.0,0.0,0.0
392,Horror,Horror,American supernatural psychological horror film,0,0.33333333333333337,7.337869100039825,0.002643332875706581,0.0007761369589689168,0.0,0.0,0.0
393,Harold Godwinson is buried at Battle Abbey in Sussex.,Harold Godwinson is buried at Battle Abbey in Sussex.,Essex,0,0.0,5.2357942999806255,0.0018781786635680689,0.0005514719276331648,0.0,0.0,0.0
394,"The play ""The Devils"" was written by David Hare. However he is primarily recognized as a playwright and not particularly eminent as a director across theater opera and film. Therefore no single individual fits both criteria of writing ""The Devils"" and being a renowned director in all three fields.  Answer: John Webster wrote ""The Devil's Advocate "" but he was not known as a director. David Hare wrote ""The Devils "" but he is primarily a playwright not an eminent director across all mediums.","John Webster wrote ""The Devil's Advocate,"" but he was not known as a director. David Hare wrote ""The Devils,"" but he is primarily a playwright, not an eminent director across all mediums.",Peter Hall,0,0.0,11.904570899903774,0.004302314070557341,0.001263247996474515,0.0,0.0,0.0
395,The US Open.,The US Open.,French Open,0,0.5,12.020880300085992,0.004332202493591035,0.001272023852884785,0.0,0.0,0.0
396,The battleship commanded by Kapitän zur See Ernst Lindemann was **Bismarck**.,The battleship commanded by Kapitän zur See Ernst Lindemann was **Bismarck**.,Bismarck,0,0.18181818181818182,6.029943299945444,0.002165207581443081,0.0006357495278941996,0.0,0.0,0.0
397,Ashley Young plays for Norwich City FC.,Ashley Young plays for Norwich City FC.,Premier League club Manchester United and the England national team,0,0.0,4.38447429984808,0.0015617894147445983,0.00045857352967158837,0.0,0.0,0.0
398,CD Projekt,CD Projekt,Massive Entertainment,0,0.0,3.825468600029126,0.001367326047015365,0.0004014750808733542,0.0,0.0,0.0
399,The other organization was **Google**.,The other organization was **Google**.,Portal A Interactive,0,0.0,12.574494800064713,0.004549671189796512,0.001335877139807166,0.0,0.0,0.0
400,The other university John MacGregor attended was the University of Aberdeen established by monks from an Augustinian priory.   Answer: The University of Aberdeen founded by Augustinian monks.,"The University of Aberdeen, founded by Augustinian monks.",King George IV,0,0.0,7.069683599984273,0.002537507333907226,0.0007450644009312031,0.0,0.0,0.0
401,Icehouse pieces (part of the Icehouse game) were released first in 2001 prior to Kill Doctor Lucky's release in 2004.  Answer: Icehouse pieces.,Icehouse pieces.,Icehouse pieces,1,1.0,5.351744099985808,0.0019139058774653493,0.0005619621732626545,0.0,0.0,0.0
402,"The drummer from ""American Blues"" is Ringo Starr known from The Beatles.  Answer: Ringo Starr (The Beatles)",Ringo Starr (The Beatles),ZZ Top,0,0.0,4.802423600107431,0.0017208513304287874,0.00050527738322764,0.0,0.0,0.0
403,"The Indian actor and philanthropist who starred in ""Mera Damad "" Anil Kapoor entered the film industry in **1975**.","The Indian actor and philanthropist who starred in ""Mera Damad,"" Anil Kapoor, entered the film industry in **1975**.",1977,0,0.0,9.344536400167271,0.00336934745730096,0.0009893097888854395,0.0,0.0,0.0
404,The original Jeep Cherokee was produced from 1974 to 1983.,The original Jeep Cherokee was produced from 1974 to 1983.,1963 to 1991,0,0.16666666666666666,5.661358500132337,0.00203511462926307,0.0005975515584987286,0.0,0.0,0.0
405,The American soprano recognized by MIAL Renée Fleming was born in Ann Arbor Michigan.   Answer: Ann Arbor Michigan,"Ann Arbor, Michigan","Laurel, Mississippi",0,0.0,4.316189999924973,0.0015399049227745978,0.000452147792223884,0.0,0.0,0.0
406,Gallery is older founded in 1952 while Dime Magazine began later likely in the late 60s or early 70s.,"Gallery is older, founded in 1952, while Dime Magazine began later, likely in the late 60s or early 70s.","arose on the ""Playboy"" magazine pattern in the 1970s.",0,0.16,4.899676200002432,0.0017513044897378015,0.0005142190578363576,0.0,0.0,0.0
407,Langston Hughes is often regarded as having higher skill due to his profound cultural impact and mastery of poetic form during the Harlem Renaissance. Ian McEwan's skill lies in his nuanced narrative and psychological depth making both writers highly accomplished but in distinct contexts.,"Langston Hughes is often regarded as having higher skill due to his profound cultural impact and mastery of poetic form during the Harlem Renaissance. Ian McEwan's skill lies in his nuanced narrative and psychological depth, making both writers highly accomplished but in distinct contexts.",Langston Hughes,0,0.08888888888888888,6.709646499948576,0.0024128733992448336,0.0007084693114809792,0.0,0.0,0.0
408,The size of the shopping mall where KGOT radio station has its studios is not publicly specified.,The size of the shopping mall where KGOT radio station has its studios is not publicly specified.,"728,000 ft²",0,0.0,6.220570100005716,0.0022423913754952497,0.0006584122790550123,0.0,0.0,0.0
409,The Detroit-based hip-hop duo that has worked with Jason Gilbert includes members such as Eminem and B-Rizz from D12.,The Detroit-based hip-hop duo that has worked with Jason Gilbert includes members such as Eminem and B-Rizz from D12.,"Royce da 5'9"" (Bad) and Eminem (Evil)",0,0.16,13.634716699831188,0.004939058873759509,0.0014502093813755703,0.0,0.0,0.0
410,Shanghai has a significantly larger population than Hanggin Rear Banner.,Shanghai has a significantly larger population than Hanggin Rear Banner.,Shanghai,0,0.19999999999999998,5.308008499909192,0.0019047500507851176,0.0005592738340293515,0.0,0.0,0.0
411,Tim Burton.,Tim Burton.,Terry Gilliam,0,0.0,4.658688900060952,0.0016692334271828499,0.0004901213040134605,0.0,0.0,0.0
412,Jacques Sernas was of Italian nationality.,Jacques Sernas was of Italian nationality.,Lithuanian-born French,0,0.0,6.339086499996483,0.002283252172971946,0.0006704098505247541,0.0,0.0,0.0
413,The VMAQT-1 logo represents the Banshee who heralds death by her wail.,"The VMAQT-1 logo represents the Banshee, who heralds death by her wail.",a family member,0,0.0,3.733924400061369,0.0013238193755102392,0.00038870062630988125,0.0,0.0,0.0
414,"The director of the 2008 film where the actress from ""A Perfect Ending"" starred alongside John Bregar is Bryan Bertino known for directing ""The Strangers.""","The director of the 2008 film where the actress from ""A Perfect Ending"" starred alongside John Bregar is Bryan Bertino, known for directing ""The Strangers.""",Douglas Jackson,0,0.0,15.821641399990767,0.00573089597227661,0.0016827090575571232,0.0,0.0,0.0
415,Dirty Pretty Things are from England.,Dirty Pretty Things are from England.,Dirty Pretty Things,0,0.6666666666666666,3.86548289982602,0.0013785444463496408,0.00040476903390659685,0.0,0.0,0.0
416,"The host of the kiddie show in ""The Bart the Fink Episode"" is Krusty the Clown.","The host of the kiddie show in ""The Bart the Fink Episode"" is Krusty the Clown.",The Itchy & Scratchy Show,0,0.14285714285714288,3.913674500072375,0.0014022171573813105,0.0004117198292905338,0.0,0.0,0.0
417,Viaport Rotterdam has had more owners than Wilton Mall.,Viaport Rotterdam has had more owners than Wilton Mall.,Viaport Rotterdam,0,0.3636363636363636,5.411166199948639,0.0019389851073188936,0.0005693259515331492,0.0,0.0,0.0
418,Jaden McDaniels,Jaden McDaniels,signing free agent Chauncey Billups,0,0.0,16.87292889994569,0.0061062448424606276,0.00179291921433852,0.0,0.0,0.0
419,The 2010 population of Kennesaw located 2.1 miles southwest of Marietta Air Force Station was **56 873**.,"The 2010 population of Kennesaw, located 2.1 miles southwest of Marietta Air Force Station, was **56,873**.","51,271",0,0.0,6.878319300012663,0.002479416307993206,0.0007280076796190074,0.0,0.0,0.0
420,"No neither ""Buried Country"" nor the 2013 horror film ""South of the Border"" has been turned into a stage performance. The older musical ""South of the Border"" (1956) may have had stage adaptations but no recent ones are known.","No, neither ""Buried Country"" nor the 2013 horror film ""South of the Border"" has been turned into a stage performance. The older musical ""South of the Border"" (1956) may have had stage adaptations, but no recent ones are known.",no,0,0.0,7.083640099968761,0.002553307233492988,0.0007497035767721306,0.0,0.0,0.0
421,Documentaries about music or subculture movements.,Documentaries about music or subculture movements.,documentary,0,0.0,3.30460250005126,0.0011715065933334688,0.000343978457317384,0.0,0.0,0.0
422,"The series containing ""Shadows in Flight"" as its tenth novel is ""The Dresden Files."" As of now there are 19 novels in total.  Answer: 19",19,fifteen,0,0.0,9.442250699969009,0.003412361012010122,0.001001939454204261,0.0,0.0,0.0
423,The coach in question was Barry Switzer who served as the head coach at Southern Methodist University (SMU) before moving on to other schools like the University of Oklahoma. However he did not play a role at the Arizona State Sun Devils. Therefore it is likely that another coach from SMU took on a role at Arizona State though specific details are unclear.  Answer: The coach was Barry Switzer who did not coach at Arizona State; another SMU coach may have taken a role there.,"The coach was Barry Switzer, who did not coach at Arizona State; another SMU coach may have taken a role there.",defensive coordinator,0,0.0,15.520688900025561,0.005610273493275645,0.0016472918140856307,0.0,0.0,0.0
424,The player who won the 2015 AFL Rising Star award is Patrick Cacho and his height is approximately 195 cm.,"The player who won the 2015 AFL Rising Star award is Patrick Cacho, and his height is approximately 195 cm.",1.95 m,0,0.09999999999999999,6.354333099909127,0.002279370259822174,0.0006692700408947467,0.0,0.0,0.0
425,Caesars Entertainment,Caesars Entertainment,MGM Resorts International,0,0.0,4.942587899975479,0.0017735860109926635,0.000520761371256996,0.0,0.0,0.0
426,"""Bedknobs and Broomsticks"" (1968) is older than ""The Muppet Christmas Carol"" (1992).","""Bedknobs and Broomsticks"" (1968) is older than ""The Muppet Christmas Carol"" (1992).",Bedknobs and Broomsticks,0,0.42857142857142855,5.6111781999934465,0.002010582545020876,0.0005903484334455452,0.0,0.0,0.0
427,The Longhunters likely began their expeditions from the **Clinch River** in Chilhowie Virginia.  Answer: The Clinch River.,The Clinch River.,Holston River,0,0.5,4.791621099924669,0.001704003874288613,0.0005003306232129741,0.0,0.0,0.0
428,The House of Commons representative for Congleton belongs to the Conservative Party.,The House of Commons representative for Congleton belongs to the Conservative Party.,British Conservative Party,0,0.30769230769230765,3.7831798000261188,0.0013474852170245626,0.00039564940466208084,0.0,0.0,0.0
429,The first episode of Season 2 of Rick and Morty was directed by Aaron Mooradian.,The first episode of Season 2 of Rick and Morty was directed by Aaron Mooradian.,Wes Archer,0,0.0,4.278665400110185,0.0015201157483747984,0.00044633728315772626,0.0,0.0,0.0
430,The 2007 Brownlow Medal was won by Chris Johnson who played for the West Coast Eagles.  Answer: West Coast Eagles,West Coast Eagles,Geelong Football Club,0,0.0,4.518309500068426,0.0016108892404804937,0.0004729902494811867,0.0,0.0,0.0
431,No. The Battle of Stones River occurred in the 19th century during the American Civil War whereas the Battle of the Ch'ongch'on River took place in the 20th century during the Korean War.,"No. The Battle of Stones River occurred in the 19th century during the American Civil War, whereas the Battle of the Ch'ongch'on River took place in the 20th century during the Korean War.",no,0,0.0,7.565228800056502,0.0027240995180327103,0.0007998517081544033,0.0,0.0,0.0
432,Phil Rosen likely has a broader professional scope due to his work in AI/ML which spans multiple industries. In contrast Delmer Daves' expertise in motorsport engineering is highly specialized within the automotive sector.,"Phil Rosen likely has a broader professional scope due to his work in AI/ML, which spans multiple industries. In contrast, Delmer Daves' expertise in motorsport engineering is highly specialized within the automotive sector.",Delmer Lawrence Daves,0,0.1176470588235294,5.737643599975854,0.002044451599070301,0.0006002930850838855,0.0,0.0,0.0
433,X Ambassadors has more members than Test Icicles with 5 compared to 4.,X Ambassadors has more members than Test Icicles with 5 compared to 4.,X Ambassadors,0,0.2666666666666667,6.867577099939808,0.002462113353717681,0.0007229271759730206,0.0,0.0,0.0
434,"Both ""The Great Locomotive Chase"" and ""The Boatniks"" were produced by Walt Disney Productions.","Both ""The Great Locomotive Chase"" and ""The Boatniks"" were produced by Walt Disney Productions.",Walt Disney Productions,0,0.4,4.553114099893719,0.0016210946092321788,0.0004759867558769134,0.0,0.0,0.0
435,The river for which Frenchman's Creek is a tributary the Okanagan River is approximately 216 kilometers long.,"The river for which Frenchman's Creek is a tributary, the Okanagan River, is approximately 216 kilometers long.",2844 km,0,0.0,4.240504599874839,0.0015165166714700667,0.00044528052007290785,0.0,0.0,0.0
436,Tyler Kalinoski attended the University of Wisconsin-Madison located in Madison Wisconsin.,"Tyler Kalinoski attended the University of Wisconsin-Madison, located in Madison, Wisconsin.","located in Olathe, Kansas",0,0.28571428571428575,4.052739100065082,0.0014360900593920695,0.00042166561076955206,0.0,0.0,0.0
437,The International Boxing Federation (IBF) ranked Ambrose Mendy's client Billy Joe Saunders as the world's seventh best super middleweight in July 2017.  Answer: The International Boxing Federation (IBF).,The International Boxing Federation (IBF).,"""The Ring"" magazine",0,0.0,7.2057300000451505,0.002590779474651014,0.0007607061983357753,0.0,0.0,0.0
438,The person who invented and promoted Rejuvelac was born in **1865**.,The person who invented and promoted Rejuvelac was born in **1865**.,1909,0,0.0,3.9693321001250297,0.001406834099538981,0.0004130754585716291,0.0,0.0,0.0
439,The town is Ketchum Idaho which hosts the Allen Media Summit an annual media finance conference that has featured Rupert Murdoch an Australian-born media mogul.  Answer: Ketchum,Ketchum,"Sun Valley, Idaho",0,0.0,6.37834919989109,0.0022902104138579826,0.000672452933320226,0.0,0.0,0.0
440,Both Ronald Reagan and George H. W. Bush served as Governors of their respective states before becoming U.S. Presidents.,Both Ronald Reagan and George H. W. Bush served as Governors of their respective states before becoming U.S. Presidents.,President of the United States,0,0.17391304347826086,35.37063489994034,0.01285660520580006,0.003774964008052253,0.0,0.0,0.0
441,"""I and Oceans"" was released on July 31 1974 by Buena Vista Distribution.","""I and Oceans"" was released on July 31, 1974, by Buena Vista Distribution.",The Bears and I,0,0.25,4.697512000100687,0.0016884684112747524,0.0004957690913943495,0.0,0.0,0.0
442,"The foundational book for Masters and Johnson's research was **""Human Sexual Response"" (1966)** detailing the sexual response cycle including excitement plateau orgasm and resolution.","The foundational book for Masters and Johnson's research was **""Human Sexual Response"" (1966)**, detailing the sexual response cycle including excitement, plateau, orgasm, and resolution.",Patterns of Sexual Behavior,0,0.07692307692307693,4.1008099999744445,0.0014554977965456563,0.00042736412200636574,0.0,0.0,0.0
